filepath,filename,relative_path,dataset_source,split_partition,class_label,extension,width,height,channels,color_mode,size_kb
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-453-_jpeg.rf.cec44d2e737d32b3b57f59494fa5027e.jpg,rust-453-_jpeg.rf.cec44d2e737d32b3b57f59494fa5027e.jpg,roboflow_sugarcane\train\rust-453-_jpeg.rf.cec44d2e737d32b3b57f59494fa5027e.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,43.47
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-453-_jpeg.rf.f3e874a29f7efd4ecea12b64b6688bbe.jpg,rust-453-_jpeg.rf.f3e874a29f7efd4ecea12b64b6688bbe.jpg,roboflow_sugarcane\train\rust-453-_jpeg.rf.f3e874a29f7efd4ecea12b64b6688bbe.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,48.32
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-455-_jpeg.rf.ae4b297b26750986c798b6887e3cd1e4.jpg,rust-455-_jpeg.rf.ae4b297b26750986c798b6887e3cd1e4.jpg,roboflow_sugarcane\train\rust-455-_jpeg.rf.ae4b297b26750986c798b6887e3cd1e4.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,52.29
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-455-_jpeg.rf.e3998910deaf4ee6c151f057d57dc999.jpg,rust-455-_jpeg.rf.e3998910deaf4ee6c151f057d57dc999.jpg,roboflow_sugarcane\train\rust-455-_jpeg.rf.e3998910deaf4ee6c151f057d57dc999.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,60.92
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-455-_jpeg.rf.ecc31b93145438c29fc8072e1adf2edf.jpg,rust-455-_jpeg.rf.ecc31b93145438c29fc8072e1adf2edf.jpg,roboflow_sugarcane\train\rust-455-_jpeg.rf.ecc31b93145438c29fc8072e1adf2edf.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,85.87
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-457-_jpeg.rf.2c9604f500f7426ad3ae7ea2d0954d57.jpg,rust-457-_jpeg.rf.2c9604f500f7426ad3ae7ea2d0954d57.jpg,roboflow_sugarcane\train\rust-457-_jpeg.rf.2c9604f500f7426ad3ae7ea2d0954d57.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,87.57
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-457-_jpeg.rf.3fe0d4657d70792443c14b6b0438e38d.jpg,rust-457-_jpeg.rf.3fe0d4657d70792443c14b6b0438e38d.jpg,roboflow_sugarcane\train\rust-457-_jpeg.rf.3fe0d4657d70792443c14b6b0438e38d.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,50.19
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-457-_jpeg.rf.74ceb456e574cddfb9c54d9b58c68d22.jpg,rust-457-_jpeg.rf.74ceb456e574cddfb9c54d9b58c68d22.jpg,roboflow_sugarcane\train\rust-457-_jpeg.rf.74ceb456e574cddfb9c54d9b58c68d22.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,50.14
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-458-_jpeg.rf.2848c7073c04b8e71aa1ff19450ac0aa.jpg,rust-458-_jpeg.rf.2848c7073c04b8e71aa1ff19450ac0aa.jpg,roboflow_sugarcane\train\rust-458-_jpeg.rf.2848c7073c04b8e71aa1ff19450ac0aa.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,81.41
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-458-_jpeg.rf.ec395353dc5381896f048cd33a2f22fe.jpg,rust-458-_jpeg.rf.ec395353dc5381896f048cd33a2f22fe.jpg,roboflow_sugarcane\train\rust-458-_jpeg.rf.ec395353dc5381896f048cd33a2f22fe.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,56.08
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-458-_jpeg.rf.f8afbd872bd75a260adc358387293226.jpg,rust-458-_jpeg.rf.f8afbd872bd75a260adc358387293226.jpg,roboflow_sugarcane\train\rust-458-_jpeg.rf.f8afbd872bd75a260adc358387293226.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,66.77
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-459-_jpeg.rf.0520284c71c7d667daeea555005c8a88.jpg,rust-459-_jpeg.rf.0520284c71c7d667daeea555005c8a88.jpg,roboflow_sugarcane\train\rust-459-_jpeg.rf.0520284c71c7d667daeea555005c8a88.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,68.84
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-459-_jpeg.rf.7ec1f2acc21abf85ca26177f3e91018b.jpg,rust-459-_jpeg.rf.7ec1f2acc21abf85ca26177f3e91018b.jpg,roboflow_sugarcane\train\rust-459-_jpeg.rf.7ec1f2acc21abf85ca26177f3e91018b.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,77.09
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-459-_jpeg.rf.ed4498535f0b4851a91dc42c427cde78.jpg,rust-459-_jpeg.rf.ed4498535f0b4851a91dc42c427cde78.jpg,roboflow_sugarcane\train\rust-459-_jpeg.rf.ed4498535f0b4851a91dc42c427cde78.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,53.38
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-46-_jpeg.rf.15651ed792643a7b68bbc2e32cb2aaf5.jpg,rust-46-_jpeg.rf.15651ed792643a7b68bbc2e32cb2aaf5.jpg,roboflow_sugarcane\train\rust-46-_jpeg.rf.15651ed792643a7b68bbc2e32cb2aaf5.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,58.56
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-46-_jpeg.rf.3bb19c4a2c8e2d391d90377397a5d045.jpg,rust-46-_jpeg.rf.3bb19c4a2c8e2d391d90377397a5d045.jpg,roboflow_sugarcane\train\rust-46-_jpeg.rf.3bb19c4a2c8e2d391d90377397a5d045.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,78.57
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-46-_jpeg.rf.d088167c8766d0620899181ed7b037c9.jpg,rust-46-_jpeg.rf.d088167c8766d0620899181ed7b037c9.jpg,roboflow_sugarcane\train\rust-46-_jpeg.rf.d088167c8766d0620899181ed7b037c9.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,55.36
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-460-_jpeg.rf.09391ebbb07e0cdd1f36ccbafed5572d.jpg,rust-460-_jpeg.rf.09391ebbb07e0cdd1f36ccbafed5572d.jpg,roboflow_sugarcane\train\rust-460-_jpeg.rf.09391ebbb07e0cdd1f36ccbafed5572d.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,60.52
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-460-_jpeg.rf.1954f83152bd8b1582608e18956d9df4.jpg,rust-460-_jpeg.rf.1954f83152bd8b1582608e18956d9df4.jpg,roboflow_sugarcane\train\rust-460-_jpeg.rf.1954f83152bd8b1582608e18956d9df4.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,43.76
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-460-_jpeg.rf.7767c058d9dec9bbbb25cefbd89131d7.jpg,rust-460-_jpeg.rf.7767c058d9dec9bbbb25cefbd89131d7.jpg,roboflow_sugarcane\train\rust-460-_jpeg.rf.7767c058d9dec9bbbb25cefbd89131d7.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,46.3
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-462-_jpeg.rf.20f45c6580671dbdc1802d5285e74cef.jpg,rust-462-_jpeg.rf.20f45c6580671dbdc1802d5285e74cef.jpg,roboflow_sugarcane\train\rust-462-_jpeg.rf.20f45c6580671dbdc1802d5285e74cef.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,49.8
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-462-_jpeg.rf.3a546b8bfc2e3855e768e3e87664b66c.jpg,rust-462-_jpeg.rf.3a546b8bfc2e3855e768e3e87664b66c.jpg,roboflow_sugarcane\train\rust-462-_jpeg.rf.3a546b8bfc2e3855e768e3e87664b66c.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,44.55
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-462-_jpeg.rf.4fd689b521134683a454cfc291abcf71.jpg,rust-462-_jpeg.rf.4fd689b521134683a454cfc291abcf71.jpg,roboflow_sugarcane\train\rust-462-_jpeg.rf.4fd689b521134683a454cfc291abcf71.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,56.95
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-463-_jpeg.rf.648580122f35b11adf5c4fa3ec97a33d.jpg,rust-463-_jpeg.rf.648580122f35b11adf5c4fa3ec97a33d.jpg,roboflow_sugarcane\train\rust-463-_jpeg.rf.648580122f35b11adf5c4fa3ec97a33d.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,86.61
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-463-_jpeg.rf.855ef11af54b2f1914ac37ebbb71a3be.jpg,rust-463-_jpeg.rf.855ef11af54b2f1914ac37ebbb71a3be.jpg,roboflow_sugarcane\train\rust-463-_jpeg.rf.855ef11af54b2f1914ac37ebbb71a3be.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,50.21
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-463-_jpeg.rf.c7a05ca9b6cb98b46b7d8bb830e5a2af.jpg,rust-463-_jpeg.rf.c7a05ca9b6cb98b46b7d8bb830e5a2af.jpg,roboflow_sugarcane\train\rust-463-_jpeg.rf.c7a05ca9b6cb98b46b7d8bb830e5a2af.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,55.28
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-464-_jpeg.rf.6a9c63e9c9be3d0b504b43a7202cad81.jpg,rust-464-_jpeg.rf.6a9c63e9c9be3d0b504b43a7202cad81.jpg,roboflow_sugarcane\train\rust-464-_jpeg.rf.6a9c63e9c9be3d0b504b43a7202cad81.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,84.39
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-464-_jpeg.rf.a83c648f699df9abda5e39f0fdf542b0.jpg,rust-464-_jpeg.rf.a83c648f699df9abda5e39f0fdf542b0.jpg,roboflow_sugarcane\train\rust-464-_jpeg.rf.a83c648f699df9abda5e39f0fdf542b0.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,77.19
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-464-_jpeg.rf.dbd13c2d8262ab99672522bea3e729e2.jpg,rust-464-_jpeg.rf.dbd13c2d8262ab99672522bea3e729e2.jpg,roboflow_sugarcane\train\rust-464-_jpeg.rf.dbd13c2d8262ab99672522bea3e729e2.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,47.62
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-465-_jpeg.rf.9bb5de0a7bc1d653c22a4a09b6a7217b.jpg,rust-465-_jpeg.rf.9bb5de0a7bc1d653c22a4a09b6a7217b.jpg,roboflow_sugarcane\train\rust-465-_jpeg.rf.9bb5de0a7bc1d653c22a4a09b6a7217b.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,71.49
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-465-_jpeg.rf.d44ce2494f74b18b77d596195a7b8c1c.jpg,rust-465-_jpeg.rf.d44ce2494f74b18b77d596195a7b8c1c.jpg,roboflow_sugarcane\train\rust-465-_jpeg.rf.d44ce2494f74b18b77d596195a7b8c1c.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,61.74
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-465-_jpeg.rf.e396cba227814c83790c8a5573e05a87.jpg,rust-465-_jpeg.rf.e396cba227814c83790c8a5573e05a87.jpg,roboflow_sugarcane\train\rust-465-_jpeg.rf.e396cba227814c83790c8a5573e05a87.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,52.22
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-466-_jpeg.rf.9b9663954a2bffa7f8f02b1198c3ae90.jpg,rust-466-_jpeg.rf.9b9663954a2bffa7f8f02b1198c3ae90.jpg,roboflow_sugarcane\train\rust-466-_jpeg.rf.9b9663954a2bffa7f8f02b1198c3ae90.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,79.6
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-466-_jpeg.rf.b765612263ed7bfbb77743ca98abace1.jpg,rust-466-_jpeg.rf.b765612263ed7bfbb77743ca98abace1.jpg,roboflow_sugarcane\train\rust-466-_jpeg.rf.b765612263ed7bfbb77743ca98abace1.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,47.27
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-466-_jpeg.rf.db321edacc2390860b97286aa0a6efc8.jpg,rust-466-_jpeg.rf.db321edacc2390860b97286aa0a6efc8.jpg,roboflow_sugarcane\train\rust-466-_jpeg.rf.db321edacc2390860b97286aa0a6efc8.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,78.36
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-467-_jpeg.rf.92ffee990d3d1292669905e14d463a3c.jpg,rust-467-_jpeg.rf.92ffee990d3d1292669905e14d463a3c.jpg,roboflow_sugarcane\train\rust-467-_jpeg.rf.92ffee990d3d1292669905e14d463a3c.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,56.76
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-467-_jpeg.rf.9692c64bf7a783fb33a4489994797e98.jpg,rust-467-_jpeg.rf.9692c64bf7a783fb33a4489994797e98.jpg,roboflow_sugarcane\train\rust-467-_jpeg.rf.9692c64bf7a783fb33a4489994797e98.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,92.0
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-467-_jpeg.rf.c6d6e2146b196a9a538d077fadd76553.jpg,rust-467-_jpeg.rf.c6d6e2146b196a9a538d077fadd76553.jpg,roboflow_sugarcane\train\rust-467-_jpeg.rf.c6d6e2146b196a9a538d077fadd76553.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,84.76
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-468-_jpeg.rf.3f4ab93818fdce4dc7219238d61e7ed8.jpg,rust-468-_jpeg.rf.3f4ab93818fdce4dc7219238d61e7ed8.jpg,roboflow_sugarcane\train\rust-468-_jpeg.rf.3f4ab93818fdce4dc7219238d61e7ed8.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,55.73
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-468-_jpeg.rf.7a3ecd28e15e34153fee6b3e70459b58.jpg,rust-468-_jpeg.rf.7a3ecd28e15e34153fee6b3e70459b58.jpg,roboflow_sugarcane\train\rust-468-_jpeg.rf.7a3ecd28e15e34153fee6b3e70459b58.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,51.5
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-468-_jpeg.rf.f27decfaff066eed739bf61b56dec993.jpg,rust-468-_jpeg.rf.f27decfaff066eed739bf61b56dec993.jpg,roboflow_sugarcane\train\rust-468-_jpeg.rf.f27decfaff066eed739bf61b56dec993.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,70.49
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-469-_jpeg.rf.1396b06059f8b9ae8adbda157b7b5e32.jpg,rust-469-_jpeg.rf.1396b06059f8b9ae8adbda157b7b5e32.jpg,roboflow_sugarcane\train\rust-469-_jpeg.rf.1396b06059f8b9ae8adbda157b7b5e32.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,57.03
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-469-_jpeg.rf.2af3106f8e22f5c8683a069da1cbc01b.jpg,rust-469-_jpeg.rf.2af3106f8e22f5c8683a069da1cbc01b.jpg,roboflow_sugarcane\train\rust-469-_jpeg.rf.2af3106f8e22f5c8683a069da1cbc01b.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,57.23
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-469-_jpeg.rf.c3c3ac1dd3ed5783ecaeb5e677846ddf.jpg,rust-469-_jpeg.rf.c3c3ac1dd3ed5783ecaeb5e677846ddf.jpg,roboflow_sugarcane\train\rust-469-_jpeg.rf.c3c3ac1dd3ed5783ecaeb5e677846ddf.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,69.45
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-47-_jpeg.rf.82d8f96214da59443d30473ce75fb4bb.jpg,rust-47-_jpeg.rf.82d8f96214da59443d30473ce75fb4bb.jpg,roboflow_sugarcane\train\rust-47-_jpeg.rf.82d8f96214da59443d30473ce75fb4bb.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,60.0
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-47-_jpeg.rf.b99356c63f9213147434d6859a3e8878.jpg,rust-47-_jpeg.rf.b99356c63f9213147434d6859a3e8878.jpg,roboflow_sugarcane\train\rust-47-_jpeg.rf.b99356c63f9213147434d6859a3e8878.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,41.66
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-47-_jpeg.rf.e47d6202a3e748f81f173ffab1bdefaf.jpg,rust-47-_jpeg.rf.e47d6202a3e748f81f173ffab1bdefaf.jpg,roboflow_sugarcane\train\rust-47-_jpeg.rf.e47d6202a3e748f81f173ffab1bdefaf.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,42.88
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-470-_jpeg.rf.70de1c16ca237e2b8442049296731dae.jpg,rust-470-_jpeg.rf.70de1c16ca237e2b8442049296731dae.jpg,roboflow_sugarcane\train\rust-470-_jpeg.rf.70de1c16ca237e2b8442049296731dae.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,80.97
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-470-_jpeg.rf.f666744622ab341b9ace5d0a70f9b087.jpg,rust-470-_jpeg.rf.f666744622ab341b9ace5d0a70f9b087.jpg,roboflow_sugarcane\train\rust-470-_jpeg.rf.f666744622ab341b9ace5d0a70f9b087.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,66.65
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-470-_jpeg.rf.f98f1ed2c5e03dd45213b34e2a2b354b.jpg,rust-470-_jpeg.rf.f98f1ed2c5e03dd45213b34e2a2b354b.jpg,roboflow_sugarcane\train\rust-470-_jpeg.rf.f98f1ed2c5e03dd45213b34e2a2b354b.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,71.16
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-471-_jpeg.rf.d8846e7a51de2c7f711cb2dcb3f9d81d.jpg,rust-471-_jpeg.rf.d8846e7a51de2c7f711cb2dcb3f9d81d.jpg,roboflow_sugarcane\train\rust-471-_jpeg.rf.d8846e7a51de2c7f711cb2dcb3f9d81d.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,82.85
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-471-_jpeg.rf.ed098e43b7e820bfb59844ba1d77ed3b.jpg,rust-471-_jpeg.rf.ed098e43b7e820bfb59844ba1d77ed3b.jpg,roboflow_sugarcane\train\rust-471-_jpeg.rf.ed098e43b7e820bfb59844ba1d77ed3b.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,84.85
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-471-_jpeg.rf.ee725a1cec55f277ce9bf7c52de8c05c.jpg,rust-471-_jpeg.rf.ee725a1cec55f277ce9bf7c52de8c05c.jpg,roboflow_sugarcane\train\rust-471-_jpeg.rf.ee725a1cec55f277ce9bf7c52de8c05c.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,60.68
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-472-_jpeg.rf.52f4ffcd9b3b750518f58ff55a5a49ab.jpg,rust-472-_jpeg.rf.52f4ffcd9b3b750518f58ff55a5a49ab.jpg,roboflow_sugarcane\train\rust-472-_jpeg.rf.52f4ffcd9b3b750518f58ff55a5a49ab.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,82.21
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-472-_jpeg.rf.6f859e677987e28114167107d1716603.jpg,rust-472-_jpeg.rf.6f859e677987e28114167107d1716603.jpg,roboflow_sugarcane\train\rust-472-_jpeg.rf.6f859e677987e28114167107d1716603.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,56.97
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-472-_jpeg.rf.ad293ba8a39c54d957a1d7ec3990c8ff.jpg,rust-472-_jpeg.rf.ad293ba8a39c54d957a1d7ec3990c8ff.jpg,roboflow_sugarcane\train\rust-472-_jpeg.rf.ad293ba8a39c54d957a1d7ec3990c8ff.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,93.02
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-473-_jpeg.rf.28cb9ca6328dd1d28817bfa84ba1fab4.jpg,rust-473-_jpeg.rf.28cb9ca6328dd1d28817bfa84ba1fab4.jpg,roboflow_sugarcane\train\rust-473-_jpeg.rf.28cb9ca6328dd1d28817bfa84ba1fab4.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,85.77
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-473-_jpeg.rf.932ca686da1da2e659c02fc8f6be1aa8.jpg,rust-473-_jpeg.rf.932ca686da1da2e659c02fc8f6be1aa8.jpg,roboflow_sugarcane\train\rust-473-_jpeg.rf.932ca686da1da2e659c02fc8f6be1aa8.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,76.91
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-473-_jpeg.rf.d6ae50c890786cf1717dd6d29a60be95.jpg,rust-473-_jpeg.rf.d6ae50c890786cf1717dd6d29a60be95.jpg,roboflow_sugarcane\train\rust-473-_jpeg.rf.d6ae50c890786cf1717dd6d29a60be95.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,48.19
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-477-_jpeg.rf.2775601b2d39ffc6e0364b2cfa6b2b63.jpg,rust-477-_jpeg.rf.2775601b2d39ffc6e0364b2cfa6b2b63.jpg,roboflow_sugarcane\train\rust-477-_jpeg.rf.2775601b2d39ffc6e0364b2cfa6b2b63.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,47.64
C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-477-_jpeg.rf.2a9e27ca868680e124ca22cb809a9d91.jpg,rust-477-_jpeg.rf.2a9e27ca868680e124ca22cb809a9d91.jpg,roboflow_sugarcane\train\rust-477-_jpeg.rf.2a9e27ca868680e124ca22cb809a9d91.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,78.97
