sample_id,filepath,filename,relative_path,dataset_source,split_partition,class_label,extension,width,height,channels,color_mode,size_kb,target_binary,target_multiclass,mean_hue,std_saturation,exg_index,exr_index,glcm_contrast,glcm_homogeneity,laplacian_var,rg_ratio,indice_clorose_necrose,hue_dispersion,glcm_dissimilarity,glcm_energy,indice_rugosidade_pustula,total_pixels,resolution_mp,aspect_ratio,size_kb_bin,laplacian_var_bin,resolution_bin,aspect_ratio_bin
5f1e9e2f-ec8c-45ff-8315-1be173348bb5,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-503-_jpeg.rf.b0061d015f412946961b64966708d783.jpg,rust-503-_jpeg.rf.b0061d015f412946961b64966708d783.jpg,roboflow_sugarcane\train\rust-503-_jpeg.rf.b0061d015f412946961b64966708d783.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,57.24,1,5,24.0,0.1387,22.58,39.01,32.47,0.5478,140.95,1.1643,8.388328530259367,3.3287999999999998,3.146571078936563,0.5478,186.1682998051571,409600,0.41,1.0,1,1,0,0
42aa46de-5c1f-432a-8d57-402327bf8a84,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-504-_jpeg.rf.76b0d0b071d1bb5085b9c549240c74cd.jpg,rust-504-_jpeg.rf.76b0d0b071d1bb5085b9c549240c74cd.jpg,roboflow_sugarcane\train\rust-504-_jpeg.rf.76b0d0b071d1bb5085b9c549240c74cd.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,76.05,1,5,23.43,0.2693,9.36,27.41,38.96,0.5666,90.61,1.1805,4.3819599109131415,6.309698999999999,3.32937324696406,0.5666,228.5278042665958,409600,0.41,1.0,2,0,0,0
22ba160d-ec19-4f31-a29e-e64865288778,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-504-_jpeg.rf.930bf810dfdac0c49e7e1fa2a5d15cbe.jpg,rust-504-_jpeg.rf.930bf810dfdac0c49e7e1fa2a5d15cbe.jpg,roboflow_sugarcane\train\rust-504-_jpeg.rf.930bf810dfdac0c49e7e1fa2a5d15cbe.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,71.3,1,5,15.53,0.2912,15.26,28.6,34.92,0.5203,118.34,1.1334,3.8908341915550975,4.522336,3.4256297206207216,0.5203,229.47053490135355,409600,0.41,1.0,2,0,0,0
1023cf1d-e7c2-43e1-8dad-27e34b5427cd,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-504-_jpeg.rf.936cc6907256e798190d53675912714d.jpg,rust-504-_jpeg.rf.936cc6907256e798190d53675912714d.jpg,roboflow_sugarcane\train\rust-504-_jpeg.rf.936cc6907256e798190d53675912714d.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,53.28,1,5,24.99,0.3332,5.12,32.89,32.28,0.5033,117.06,1.2777,3.8334833483348336,8.326668,3.39018033874306,0.5033,217.0038099040769,409600,0.41,1.0,1,0,0,0
c76b5978-ae89-4b74-bfd4-2628e2b8c58e,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-505-_jpeg.rf.27346f7febce7505e7c61f1a67bc3211.jpg,rust-505-_jpeg.rf.27346f7febce7505e7c61f1a67bc3211.jpg,roboflow_sugarcane\train\rust-505-_jpeg.rf.27346f7febce7505e7c61f1a67bc3211.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,56.91,1,5,29.8,0.2815,10.37,25.54,45.35,0.5807,144.83,1.1517,4.08984375,8.3887,3.497091280121239,0.5807,272.63725211191024,409600,0.41,1.0,1,1,0,0
99a5a9c5-8744-40b4-a597-777d95d99b9d,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-505-_jpeg.rf.477e08746252068327d1c6426c1cedc3.jpg,rust-505-_jpeg.rf.477e08746252068327d1c6426c1cedc3.jpg,roboflow_sugarcane\train\rust-505-_jpeg.rf.477e08746252068327d1c6426c1cedc3.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,85.55,1,5,17.23,0.3201,4.88,22.07,43.55,0.5786,141.49,1.1719,3.659900062460962,5.515323,3.4408449773275174,0.5786,258.53830014253515,409600,0.41,1.0,3,1,0,0
2d2047b6-b5d0-45a4-b6cb-1f6e9fa28a65,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-505-_jpeg.rf.e21448b2fd3ba34189a6edcf07cbbf2f.jpg,rust-505-_jpeg.rf.e21448b2fd3ba34189a6edcf07cbbf2f.jpg,roboflow_sugarcane\train\rust-505-_jpeg.rf.e21448b2fd3ba34189a6edcf07cbbf2f.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,89.88,1,5,31.63,0.2618,5.32,25.93,38.4,0.4714,126.86,1.2061,4.605192821687668,8.280733999999999,3.895291730281572,0.4714,316.63675368927255,409600,0.41,1.0,3,1,0,0
648d50aa-b0b9-46bf-8b8d-c35781bc4ab1,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-506-_jpeg.rf.36feec415bebbb33dfc28b62641ba878.jpg,rust-506-_jpeg.rf.36feec415bebbb33dfc28b62641ba878.jpg,roboflow_sugarcane\train\rust-506-_jpeg.rf.36feec415bebbb33dfc28b62641ba878.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,87.29,1,5,14.64,0.2665,11.97,19.11,25.8,0.4682,83.04,1.0714,4.018754688672168,3.9015600000000004,3.209145991069899,0.4682,176.46199183632436,409600,0.41,1.0,3,0,0,0
85552ba5-9fcd-4ef2-885e-4a5c65578b78,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-506-_jpeg.rf.55110a78d61a26c2ea80fce06c48acb1.jpg,rust-506-_jpeg.rf.55110a78d61a26c2ea80fce06c48acb1.jpg,roboflow_sugarcane\train\rust-506-_jpeg.rf.55110a78d61a26c2ea80fce06c48acb1.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,50.09,1,5,36.7,0.3222,3.52,14.83,31.85,0.6073,107.9,1.1131,3.4536146447409246,11.82474,2.780592074810688,0.6073,145.589113238074,409600,0.41,1.0,1,0,0,0
0a027207-cf55-4058-ac10-7a154c17eb2a,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-506-_jpeg.rf.eb37a3f27f37a49b3ebcfa101c9b4c3d.jpg,rust-506-_jpeg.rf.eb37a3f27f37a49b3ebcfa101c9b4c3d.jpg,roboflow_sugarcane\train\rust-506-_jpeg.rf.eb37a3f27f37a49b3ebcfa101c9b4c3d.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,83.04,1,5,21.53,0.1814,2.04,19.1,37.46,0.5039,151.75,1.1706,6.449586776859505,3.9055420000000005,3.648404715296811,0.5039,270.6857608140593,409600,0.41,1.0,3,2,0,0
fb495b44-4ec2-4866-92f7-6d215445e718,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-507-_jpeg.rf.3a1aadb2dfa2eb8c2941571afa91502e.jpg,rust-507-_jpeg.rf.3a1aadb2dfa2eb8c2941571afa91502e.jpg,roboflow_sugarcane\train\rust-507-_jpeg.rf.3a1aadb2dfa2eb8c2941571afa91502e.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,67.23,1,5,24.87,0.2805,11.43,8.47,41.31,0.5585,131.16,0.9704,3.458303635067712,6.976035000000001,3.480375144650359,0.5585,256.96925330742863,409600,0.41,1.0,2,1,0,0
51fb1d64-9b28-4009-8fad-569b3033f476,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-507-_jpeg.rf.450ad740bad40fa5d60f9d0a1e496c83.jpg,rust-507-_jpeg.rf.450ad740bad40fa5d60f9d0a1e496c83.jpg,roboflow_sugarcane\train\rust-507-_jpeg.rf.450ad740bad40fa5d60f9d0a1e496c83.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,62.93,1,5,12.65,0.264,5.56,22.45,41.43,0.5675,132.3,1.1689,4.425975009466112,3.3396000000000003,3.4274969638936232,0.5675,249.78223256660124,409600,0.41,1.0,2,1,0,0
56f5e493-9f31-426c-af2a-78c86059dfd8,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-507-_jpeg.rf.c3a9c3c44664a2acc5e01a5843083ab4.jpg,rust-507-_jpeg.rf.c3a9c3c44664a2acc5e01a5843083ab4.jpg,roboflow_sugarcane\train\rust-507-_jpeg.rf.c3a9c3c44664a2acc5e01a5843083ab4.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,68.27,1,5,23.63,0.3344,6.6,21.5,39.62,0.56,103.75,1.149,3.434977578475337,7.901871999999999,3.3989986760809425,0.56,240.0504947349856,409600,0.41,1.0,2,0,0,0
f8978546-fb6d-4d61-b7d2-3d9154728082,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-509-_jpeg.rf.69fc5baac24977fe70ffe5546e910c12.jpg,rust-509-_jpeg.rf.69fc5baac24977fe70ffe5546e910c12.jpg,roboflow_sugarcane\train\rust-509-_jpeg.rf.69fc5baac24977fe70ffe5546e910c12.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,56.0,1,5,25.37,0.2589,-1.01,29.23,38.21,0.5351,178.93,1.3024,5.0285714285714285,6.568293000000001,3.491886295700364,0.5351,248.8807598558308,409600,0.41,1.0,1,3,0,0
6f0ce2a9-9fb8-40e4-9749-17388cececbf,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-509-_jpeg.rf.a834d748191de89a1d3e40c2d83f190e.jpg,rust-509-_jpeg.rf.a834d748191de89a1d3e40c2d83f190e.jpg,roboflow_sugarcane\train\rust-509-_jpeg.rf.a834d748191de89a1d3e40c2d83f190e.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,91.93,1,5,23.48,0.3007,1.65,25.9,36.49,0.5886,67.37,1.2425,4.1306515957446805,7.060436000000001,3.0892115888038494,0.5886,191.1895028416765,409600,0.41,1.0,3,0,0,0
570b9dfd-16b8-4b75-8e01-342521ce4974,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-509-_jpeg.rf.b79058cda08009726bf540285db2bd5b.jpg,rust-509-_jpeg.rf.b79058cda08009726bf540285db2bd5b.jpg,roboflow_sugarcane\train\rust-509-_jpeg.rf.b79058cda08009726bf540285db2bd5b.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,75.97,1,5,20.62,0.3169,9.1,24.03,33.6,0.6215,188.51,1.1493,3.625552050473186,6.534478000000001,2.773649509220659,0.6215,149.71023856998252,409600,0.41,1.0,2,3,0,0
ca04f1a6-ce82-4a6d-9388-4322998c7eeb,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-51-_jpeg.rf.05d18ba968826edba8604505f39aceb1.jpg,rust-51-_jpeg.rf.05d18ba968826edba8604505f39aceb1.jpg,roboflow_sugarcane\train\rust-51-_jpeg.rf.05d18ba968826edba8604505f39aceb1.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,48.69,1,5,18.32,0.2203,6.83,33.24,49.59,0.5499,153.92,1.2641,5.735480943738658,4.035896,3.8738134177964745,0.5499,348.7064937166948,409600,0.41,1.0,1,2,0,0
ee050808-4e35-4424-af20-ba8aec0c0b06,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-51-_jpeg.rf.b8135487054ac33e7c15fc9feb303bc8.jpg,rust-51-_jpeg.rf.b8135487054ac33e7c15fc9feb303bc8.jpg,roboflow_sugarcane\train\rust-51-_jpeg.rf.b8135487054ac33e7c15fc9feb303bc8.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,86.53,1,5,30.78,0.2744,12.55,22.08,45.23,0.4666,124.02,1.0953,3.9901639344262296,8.446031999999999,4.259821026616025,0.4666,412.04385165492465,409600,0.41,1.0,3,1,0,0
0b1f96c8-fe76-4149-9c26-ac1c28cde18c,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-51-_jpeg.rf.ecd722f0c641e6ee4f9fe4e754b9b10c.jpg,rust-51-_jpeg.rf.ecd722f0c641e6ee4f9fe4e754b9b10c.jpg,roboflow_sugarcane\train\rust-51-_jpeg.rf.ecd722f0c641e6ee4f9fe4e754b9b10c.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,53.95,1,5,24.18,0.2627,3.5,17.23,42.08,0.4821,130.43,1.1373,4.327625570776256,6.352086,4.008261624794471,0.4821,349.1360984710233,409600,0.41,1.0,1,1,0,0
973118bf-0266-43ff-a2f0-d778edc77080,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-510-_jpeg.rf.02a41103837430e53f6df1b4a84eb240.jpg,rust-510-_jpeg.rf.02a41103837430e53f6df1b4a84eb240.jpg,roboflow_sugarcane\train\rust-510-_jpeg.rf.02a41103837430e53f6df1b4a84eb240.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,78.47,1,5,33.24,0.3179,7.17,7.31,30.06,0.6349,135.07,1.0014,3.149056603773585,10.566996000000001,2.550003800114816,0.6349,120.54271777237201,409600,0.41,1.0,2,1,0,0
ead8297b-0256-4856-81ad-5d88d8fd8258,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-510-_jpeg.rf.232a7cd9694f693d098561513a1fcd05.jpg,rust-510-_jpeg.rf.232a7cd9694f693d098561513a1fcd05.jpg,roboflow_sugarcane\train\rust-510-_jpeg.rf.232a7cd9694f693d098561513a1fcd05.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,77.9,1,5,20.84,0.307,8.23,25.17,29.72,0.5031,158.82,1.1694,3.8078801693259527,6.39788,3.2540631845740187,0.5031,191.8483591460818,409600,0.41,1.0,2,2,0,0
60e1ba24-3687-458c-92b9-10ef594b4ab9,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-510-_jpeg.rf.35c82c40a3f17a9911e1821b558e15e2.jpg,rust-510-_jpeg.rf.35c82c40a3f17a9911e1821b558e15e2.jpg,roboflow_sugarcane\train\rust-510-_jpeg.rf.35c82c40a3f17a9911e1821b558e15e2.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,56.7,1,5,21.39,0.2707,6.98,24.63,37.77,0.607,136.38,1.1765,4.34453471196455,5.790273,3.029845000986025,0.607,188.21915409085884,409600,0.41,1.0,1,1,0,0
88879e07-f268-44e6-9f56-0ca773418fca,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-52-_jpeg.rf.139ecd128307aafc0154d9bee229dc30.jpg,rust-52-_jpeg.rf.139ecd128307aafc0154d9bee229dc30.jpg,roboflow_sugarcane\train\rust-52-_jpeg.rf.139ecd128307aafc0154d9bee229dc30.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,71.19,1,5,28.89,0.2381,10.99,33.88,34.41,0.4695,182.06,1.2289,5.159109991603695,6.878709000000001,3.6985153646429536,0.4695,270.490783628829,409600,0.41,1.0,2,3,0,0
82745455-a11a-4958-8152-e8b2800c3389,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-52-_jpeg.rf.3887f0ff0fe5fdbe142d0d67dcdc29c1.jpg,rust-52-_jpeg.rf.3887f0ff0fe5fdbe142d0d67dcdc29c1.jpg,roboflow_sugarcane\train\rust-52-_jpeg.rf.3887f0ff0fe5fdbe142d0d67dcdc29c1.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,36.01,1,5,14.26,0.3215,2.57,18.93,30.02,0.4747,103.73,1.1636,3.6181592039800994,4.58459,3.426050598254498,0.4747,216.20777582425904,409600,0.41,1.0,0,0,0,0
40f4d89b-1aba-4be3-aaa1-8fbf3468a901,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-52-_jpeg.rf.76aa12d7216a55ca6e689e35cfb48aad.jpg,rust-52-_jpeg.rf.76aa12d7216a55ca6e689e35cfb48aad.jpg,roboflow_sugarcane\train\rust-52-_jpeg.rf.76aa12d7216a55ca6e689e35cfb48aad.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,46.64,1,5,16.72,0.2773,10.56,30.25,38.73,0.5761,162.67,1.1969,4.314708002883923,4.636456,3.2604094778570385,0.5761,218.81070711731607,409600,0.41,1.0,1,2,0,0
4ee42d23-0fff-4305-85b3-53c49b04e959,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-56-_jpeg.rf.00fb21ca2d8bad752d6e52574bf65376.jpg,rust-56-_jpeg.rf.00fb21ca2d8bad752d6e52574bf65376.jpg,roboflow_sugarcane\train\rust-56-_jpeg.rf.00fb21ca2d8bad752d6e52574bf65376.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,66.75,1,5,30.58,0.2153,13.7,7.62,24.81,0.5067,167.43,0.9392,4.360259981429898,6.583874,2.95520580009244,0.5067,144.41334626805875,409600,0.41,1.0,2,2,0,0
ceeff0ec-8b48-4b46-95dd-e7da66fafc31,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-56-_jpeg.rf.58e8df07efbe76109ce5b17254fc2679.jpg,rust-56-_jpeg.rf.58e8df07efbe76109ce5b17254fc2679.jpg,roboflow_sugarcane\train\rust-56-_jpeg.rf.58e8df07efbe76109ce5b17254fc2679.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,66.72,1,5,16.97,0.2187,3.88,15.91,37.36,0.6293,110.33,1.1203,5.120201096892139,3.7113389999999997,2.8770514744091744,0.6293,170.5325132221589,409600,0.41,1.0,2,0,0,0
d3c7f2a0-f1b5-42f0-af3f-324063459b32,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-56-_jpeg.rf.ba6afb7123c330408cd1b78f281da75c.jpg,rust-56-_jpeg.rf.ba6afb7123c330408cd1b78f281da75c.jpg,roboflow_sugarcane\train\rust-56-_jpeg.rf.ba6afb7123c330408cd1b78f281da75c.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,55.4,1,5,13.09,0.2975,10.0,27.68,41.57,0.5486,147.76,1.1768,3.954301075268818,3.894275,3.555140542538368,0.5486,268.89954940560403,409600,0.41,1.0,1,2,0,0
ae401c20-1b3b-4e5b-9da5-17bda3485c7b,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-59-_jpeg.rf.508c33b3037c5b90590099e41bad366a.jpg,rust-59-_jpeg.rf.508c33b3037c5b90590099e41bad366a.jpg,roboflow_sugarcane\train\rust-59-_jpeg.rf.508c33b3037c5b90590099e41bad366a.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,52.92,1,5,35.21,0.229,9.79,29.83,41.34,0.4961,141.67,1.2004,5.239633347883021,8.06309,3.882846891315701,0.4961,322.9066394829835,409600,0.41,1.0,1,1,0,0
31b91a93-9ac4-461a-8cbe-4dcd36e1280c,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-59-_jpeg.rf.7c3edd09f3ca6d63374f41c9b55a7ade.jpg,rust-59-_jpeg.rf.7c3edd09f3ca6d63374f41c9b55a7ade.jpg,roboflow_sugarcane\train\rust-59-_jpeg.rf.7c3edd09f3ca6d63374f41c9b55a7ade.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,65.38,1,5,15.64,0.3544,10.94,13.38,25.36,0.4746,155.69,1.0244,2.889703808180536,5.542816,3.1494339265334657,0.4746,167.93449196149848,409600,0.41,1.0,2,2,0,0
99a53e7e-7467-4a57-ac0f-47aef5ca43e5,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-59-_jpeg.rf.a2f3b4a8606c05c53812afc78ce2ae62.jpg,rust-59-_jpeg.rf.a2f3b4a8606c05c53812afc78ce2ae62.jpg,roboflow_sugarcane\train\rust-59-_jpeg.rf.a2f3b4a8606c05c53812afc78ce2ae62.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,78.68,1,5,25.1,0.2425,8.01,19.44,25.03,0.6619,147.17,1.1143,4.593157460840891,6.08675,2.191813905946397,0.6619,82.7592428206944,409600,0.41,1.0,2,2,0,0
cd6c1dd9-74da-4abd-b360-60e74c9a562f,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-63-_jpeg.rf.59d8cc7e38dd8164304f4fb42b3e3ea3.jpg,rust-63-_jpeg.rf.59d8cc7e38dd8164304f4fb42b3e3ea3.jpg,roboflow_sugarcane\train\rust-63-_jpeg.rf.59d8cc7e38dd8164304f4fb42b3e3ea3.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,81.34,1,5,24.41,0.28,15.09,25.32,36.51,0.5384,137.96,1.1023,3.935380221349518,6.8348,3.393384061022272,0.5384,229.68567309589014,409600,0.41,1.0,3,1,0,0
79fccd1c-5e61-450e-9c06-c31b404ce73f,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-63-_jpeg.rf.6b3f0949082848568cbffde5b571f608.jpg,rust-63-_jpeg.rf.6b3f0949082848568cbffde5b571f608.jpg,roboflow_sugarcane\train\rust-63-_jpeg.rf.6b3f0949082848568cbffde5b571f608.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,47.66,1,5,7.14,0.2864,18.55,24.33,33.58,0.5446,134.79,1.0578,3.692146596858639,2.0448959999999996,3.218445959279106,0.5446,198.0854386227866,409600,0.41,1.0,1,1,0,0
89617296-cb96-47ab-8f26-d3792aea017f,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-63-_jpeg.rf.abc3df47b9ee7f70fa5a919d44b0aa17.jpg,rust-63-_jpeg.rf.abc3df47b9ee7f70fa5a919d44b0aa17.jpg,roboflow_sugarcane\train\rust-63-_jpeg.rf.abc3df47b9ee7f70fa5a919d44b0aa17.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,69.62,1,5,22.4,0.2508,11.13,28.83,29.48,0.5369,137.49,1.177,4.691111996811479,5.61792,3.057378920382621,0.5369,167.5618713011334,409600,0.41,1.0,2,1,0,0
fd6755be-72ca-4ecb-8bf3-5d9ca41bbe36,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-65-_jpeg.rf.2f2c53fb32ef85fd557aa4b63a985c75.jpg,rust-65-_jpeg.rf.2f2c53fb32ef85fd557aa4b63a985c75.jpg,roboflow_sugarcane\train\rust-65-_jpeg.rf.2f2c53fb32ef85fd557aa4b63a985c75.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,52.45,1,5,26.69,0.1904,9.57,31.39,22.93,0.5628,118.61,1.2182,6.394750656167979,5.0817760000000005,2.572397218782512,0.5628,104.62055378978894,409600,0.41,1.0,1,0,0,0
61a09163-5518-41cd-bec4-6a273944a9f0,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-65-_jpeg.rf.b1f49eb3806b47b4b59df9a69c66d5cf.jpg,rust-65-_jpeg.rf.b1f49eb3806b47b4b59df9a69c66d5cf.jpg,roboflow_sugarcane\train\rust-65-_jpeg.rf.b1f49eb3806b47b4b59df9a69c66d5cf.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,73.51,1,5,26.13,0.2876,8.07,16.05,31.82,0.5636,121.07,1.0798,3.7532151546750088,7.514988000000001,3.025790512775133,0.5636,170.52896584573986,409600,0.41,1.0,2,0,0,0
d92498be-873d-40d7-9c08-47d5f1701bb5,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-65-_jpeg.rf.b4a6db5df6408f1e9af79dcf11f1eb00.jpg,rust-65-_jpeg.rf.b4a6db5df6408f1e9af79dcf11f1eb00.jpg,roboflow_sugarcane\train\rust-65-_jpeg.rf.b4a6db5df6408f1e9af79dcf11f1eb00.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,58.88,1,5,29.42,0.2499,1.43,28.11,37.29,0.5519,134.0,1.2668,5.0672,7.352058,3.34700216864286,0.5519,225.73650003380766,409600,0.41,1.0,1,1,0,0
4b1e0558-d7fa-4dc2-94a7-120f1ee25750,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-68-_jpeg.rf.077c31d6ec45ba57c440101bdbab4424.jpg,rust-68-_jpeg.rf.077c31d6ec45ba57c440101bdbab4424.jpg,roboflow_sugarcane\train\rust-68-_jpeg.rf.077c31d6ec45ba57c440101bdbab4424.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,70.31,1,5,21.68,0.2847,0.86,19.96,36.35,0.4459,162.36,1.191,4.18188202247191,6.172296,3.943631770779316,0.4459,320.7675427787606,409600,0.41,1.0,2,2,0,0
cf9a5b2a-65e5-4bd2-8324-af2ad3894f1b,C:\Users\ELISAALMEIDAALCANTAR\Documents\Sanidade-Vegetal\datasets\roboflow_sugarcane\train\rust-68-_jpeg.rf.7dedb66fab55ec0a0dd08ac29f5fcea2.jpg,rust-68-_jpeg.rf.7dedb66fab55ec0a0dd08ac29f5fcea2.jpg,roboflow_sugarcane\train\rust-68-_jpeg.rf.7dedb66fab55ec0a0dd08ac29f5fcea2.jpg,roboflow_sugarcane,train,RUST,.jpg,640,640,3,RGB,39.55,1,5,28.28,0.2751,2.23,27.35,29.58,0.5942,115.14,1.2512,4.546511627906977,7.779828,2.7509196773442883,0.5942,136.71405251317887,409600,0.41,1.0,0,0,0,0
